movieId,imdbId,tmdbId
167636,3095734,262841
167638,2072233,324542
167640,4731136,340837
167642,2468638,211088
167644,4057376,370964
167646,102659,85758
167648,440445,84705
167650,4622018,372490
167652,3567194,403570
167654,5807628,431742
167656,6204874,424014
167658,4779036,356324
167660,105268,124101
167662,2836202,210079
167664,102658,226050
167666,1100911,46121
167668,105124,228257
167670,105126,95400
167672,398075,152618
167674,3910814,389630
167676,1131749,18223
167678,3062328,268771
167680,5602318,394689
167682,4630550,340481
167684,3564574,382501
167686,2226050,173189
167688,1860180,134680
167690,4806012,375872
167696,4940370,404791
167698,5157456,369698
167700,4685554,362058
167702,65075,205236
167704,11401,335450
167708,1337048,169840
167710,1668191,50737
167712,201368,31401
167716,91766,16122
167718,1740683,377691
167724,2302739,241140
167726,3746824,394759
167728,199481,12911
167730,4482938,411656
167732,3606888,404378
167734,91293,67343
167736,439504,31390
167738,1293847,47971
167740,4030600,292280
167742,3458118,418688
167744,5154288,395982
167746,4116284,324849
167752,1101637,58820
167754,3457486,266882
167756,2090582,126143
167758,436116,332288
167760,1986806,76420
167762,3643216,269246
167764,3643208,264170
167766,3254454,256421
167768,300611,327083
167770,263206,148039
167772,122264,16487
167774,144618,16486
167776,1324027,26461
167778,385278,38878
167780,1701223,43641
167782,3599642,365037
167784,3580052,274326
167786,1389139,335791
167788,97253,72955
167790,5358714,417427
167792,51189,53217
167794,5029608,377263
167796,4792648,352960
167800,6302122,429801
167802,4875844,359093
167804,389912,19010
167806,4993964,382598
167808,484266,359660
167810,75764,106876
167812,8329,400749
167814,5771640,413837
167816,3827684,417056
167818,5709506,395278
167822,4840554,384727
167824,105125,85755
167826,4229298,363689
167828,65452,380771
167830,79173,148031
167832,4857264,411088
167834,3297108,240634
167836,107812,97073
167838,4217392,383785
167840,4909752,392271
167842,5493706,401544
167844,4480494,367613
167848,3519772,328796
167850,5251328,374205
167852,92288,109213
167854,6217368,423122
167856,5651050,398738
167858,3305308,256569
167860,5735464,382220
167862,4737992,433034
167864,5432114,381008
167866,356696,195763
167870,6073176,416211
167882,26720,184958
167886,36262,401461
167902,106280,98377
167904,107316,91339
167912,99474,222339
167924,1772263,57518
167926,96114,107420
167930,91012,66659
167936,91957,107412
167942,88393,107319
167950,443725,107605
167956,5933588,412309
167958,5955482,412590
167960,3559180,270529
167962,4654328,334679
167964,954327,108177
167966,233973,45782
167968,2302925,102053
167970,76340,38323
167972,3022526,289171
167974,1308736,17417
167976,5787384,412205
167978,976172,271120
167980,5740806,429238
167982,4950110,409502
167984,6185074,426808
167986,4578118,345925
167988,1890363,394034
167990,4714568,408159
167992,4875456,381021
167994,3374866,256756
167996,5670394,396392
167998,5605328,393658
168000,5950094,411081
168002,5265662,369054
168004,3439092,254299
168006,110893,82716
168008,183126,4652
168010,1577038,80544
168012,5122374,360365
168014,3068466,245792
168016,227684,85628
168018,171765,208436
168020,1369647,50454
168022,497025,7088
168024,5734214,407335
168026,3067038,211387
168028,5105666,412511
168030,4648986,369057
168032,4827290,400045
168034,1312251,60821
168036,1560779,61005
168038,5334108,424822
168040,2011109,76535
168042,5739680,427045
168044,4943236,420967
168046,6132948,421623
168048,5921218,410315
168050,5288136,382207
168052,6349282,421626
168054,1737583,89269
168056,279204,24068
168058,4353996,396616
168060,498381,14564
168064,5269396,367206
168068,59693,28670
168070,1079956,242049
168072,206312,48346
168074,1637728,61341
168076,297821,72268
168078,382839,158273
168080,155535,270047
168082,101426,69990
168084,64103,180514
168086,181819,229373
168088,238251,228987
168090,5084196,362584
168092,77287,116988
168098,70847,42467
168104,19611,82088
168106,107813,226236
168108,3550748,267466
168110,70782,91618
168112,1686328,96001
168114,107811,85753
168116,457076,55253
168118,3420108,294098
168120,1700423,63996
168122,4954522,393519
168124,2040605,83754
168126,5577742,433244
168128,2650642,160165
168130,1774591,381075
168132,107810,92940
168134,202815,96035
168136,1411956,257258
168140,35877,236696
168142,34756,236655
168144,822818,24439
168150,5333842,424661
168152,231208,83271
168154,4682708,378485
168156,2538222,264418
168158,33398,163839
168160,110812,226675
168162,114116,226679
168166,907134,64397
168168,2929690,287499
168170,2977546,350779
168172,1390471,20837
168174,6090102,432959
168178,3314958,264164
168180,4518176,333847
168184,5248342,382125
168192,60726,35992
168202,4604496,332665
168204,5968964,428645
168208,65934,409082
168210,5231812,380622
168212,4971824,358901
168214,3297382,362202
168216,3557406,362180
168218,5084198,362585
168222,91795,150140
168224,3212812,227932
168226,5113028,377847
168228,295201,335897
168230,179493,286545
168232,144976,128044
168234,61914,19054
168238,224304,114145
168240,5186236,411678
168242,6104058,424782
168244,5017060,414937
168246,2278870,401222
168248,4425200,324552
168250,5052448,419430
168252,3315342,263115
168254,3731562,293167
168258,108245,43989
168260,274906,201430
168262,1966385,408626
168266,2763304,180863
168268,488,105352
168270,2323723,179302
168272,1391581,105388
168274,3458254,295011
168276,3190158,399623
168278,4536768,354282
168280,3625516,362583
168282,199554,34163
168284,79593,256166
168286,1691916,397837
168288,1082807,341006
168290,50162,125217
168292,1130981,16382
168294,3500068,362343
168296,3106946,157803
168298,122636,300945
168300,145006,183383
168302,57229,47790
168304,196750,183388
168306,177698,57305
168308,135519,301491
168310,230505,369603
168312,181600,297342
168314,3176980,328216
168316,271580,31142
168318,375691,109074
168320,844319,73043
168322,1447791,39067
168324,760506,85393
168326,5462602,416477
168328,5962210,411741
168330,5710514,425591
168332,2049440,154339
168334,4400038,369778
168336,97419,125114
168338,85421,376188
168340,6087230,416988
168342,205044,388586
168344,1972591,274857
168346,5914350,408623
168348,5147214,403605
168350,2990126,334532
168352,3216348,241258
168354,4602818,362141
168358,79285,19761
168364,57067,242835
168366,2771200,321612
168370,5792472,433245
168374,48340,43319
168382,286049,214641
168394,57890,100770
168400,179743,170548
168402,5486170,385261
168404,438076,178614
168406,54098,44519
168408,5325452,380124
168410,5437148,388235
168412,1262877,18955
168414,443159,72822
168418,3874544,295693
168420,2494376,408220
168424,4448304,363807
168426,5329376,376424
168428,2585068,181135
168430,3949658,268105
168432,1242517,89440
168434,5974388,412203
168436,3175936,221112
168438,1500761,87199
168440,70941,224813
168442,137048,124979
168444,125576,106742
168446,68822,293091
168448,29072,293085
168450,207685,134158
168452,107357,37333
168454,3877344,341178
168456,1753786,376003
168458,113356,45452
168460,3607740,280723
168462,5221894,421365
168464,6304968,437253
168466,970946,47241
168468,1566601,35396
168470,1979283,87908
168472,1295060,136339
168474,5815434,414392
168476,2352196,418697
168478,5690244,433086
168482,93406,136254
168486,75303,283959
168488,113349,38499
168490,5359662,383146
168492,5726616,398818
168494,72396,420519
168498,2592614,173897
168500,5335198,388791
168502,117180,174000
168504,149578,220653
168506,150783,220656
168508,24824,51374
168510,103150,176032
168518,100479,100185
168522,117975,174487
168526,1156396,123846
168528,2654522,371806
168530,5271772,394723
168532,3846334,416680
168534,196503,132298
168536,196502,127021
168538,293093,127304
168540,3315380,362227
168542,5979406,416635
168546,6113490,437838
168548,5664502,414779
168550,1092021,40895
168552,423783,86556
168554,3171832,414190
168556,6137734,435921
168558,493443,66733
168560,6186430,418378
168562,4626160,384373
168564,5450084,382212
168566,2860362,230867
168568,2249278,268297
168574,136376,91627
168576,4412528,325373
168578,5059,415021
168582,2175828,359736
168584,2081374,333358
168586,5294198,408272
168606,380472,40669
168610,6265828,428449
168612,1219827,315837
168614,54209,251421
168616,164368,45515
168618,4444438,371445
168620,5271442,391955
168622,4363250,398792
168624,4328666,328840
168626,4834220,429698
168628,452780,58928
168630,4641248,396920
168632,6184894,437752
168634,3778394,357155
168636,4795546,380623
168638,5095510,374251
168642,2057931,81556
168644,1769803,75018
168646,5039860,382595
168648,4241824,419371
168650,3322892,297160
168652,5309954,382602
168654,3037164,393695
168656,5764024,413882
168658,1922679,192210
168660,156248,59482
168664,5517370,381090
168666,5465728,380592
168668,81256,37175
168670,428532,65793
168672,353161,21062
168674,1740468,74561
168676,977651,128728
168678,1297925,60447
168680,1148770,17008
168682,841109,30253
168684,93151,208366
168686,416829,265432
168688,480558,15642
168690,942896,22154
168692,1135933,29896
168694,2133298,83729
168696,493439,30680
168698,91742,177979
168700,1505109,85699
168704,432028,10248
168708,75708,186532
168710,2250234,198677
168712,4465564,341174
168714,1781058,346681
168716,3210416,407430
168718,249816,173494
168720,3828858,389272
168722,4731148,401513
168724,5286268,426830
168726,6176078,417321
168728,313313,226288
168730,6268930,439121
168732,30981,130243
168736,369523,75400
168738,3622110,420245
168740,3893280,334535
168742,39324,33079
168744,37923,352719
168746,328183,409879
168748,5599918,393263
168750,5559726,389677
168752,5358978,406398
168754,3214448,366985
168756,61605,137726
168758,4482858,355930
168760,167331,15387
168764,489461,30447
168770,1138478,105454
168772,4680980,340584
168774,4372390,356500
168776,4242100,381645
168778,1330018,352885
168780,4011010,360924
168782,2672052,431567
168784,2918606,262982
168786,2263210,226268
168788,3611112,392660
168790,1842973,179366
168792,1226766,331588
168794,3587128,331075
168798,3153634,255709
168800,3585004,299822
168804,783530,54865
168806,5222918,429199
168808,6408738,434178
168810,211083,358293
168812,4490824,438643
168814,3946960,438283
168818,1002459,82414
168820,70742,160799
168822,1340795,72251
168824,5770430,411221
168826,2122355,434234
168828,1094278,69214
168830,66139,373514
168832,6273862,437372
168834,4746516,408509
168836,1900886,58368
168838,5614612,425942
168842,1314170,51322
168844,3407236,393079
168846,6438918,435351
168848,4405142,323695
168850,2966728,344656
168852,195658,62941
168854,1177188,277464
168856,1423476,17399
168858,111600,51196
168860,4027504,399417
168862,6343706,430780
168864,3900796,386830
168868,1700458,70807
168870,122735,49992
168884,3707104,345009
168886,4084060,366104
168888,6020172,437122
168890,29079,362463
168892,316706,97643
168894,3468352,366502
168896,204245,175998
168898,3809276,431244
168900,3717316,381011
168902,38346,61436
168904,3349578,426580
168906,213453,149708
168908,259309,312137
168910,6282412,428074
168912,855866,273311
168914,2368527,213587
168916,3456206,288710
168918,1334549,47748
168920,1641397,133160
168922,2818252,358926
168924,1976614,99242
168926,3583688,354379
168928,4227204,324326
168930,3691446,269198
168932,907652,44814
168934,4818804,390357
168936,5134870,390298
168940,348214,41400
168942,118003,39315
168944,2231457,423367
168946,4956984,417503
168948,6298908,431458
168950,7183,174588
168952,4924624,431242
168954,2174750,169885
168956,2060510,78997
168958,2403427,343304
168960,2407418,217129
168962,5571734,415358
168964,3950078,294992
168966,3459472,282116
168972,5224766,434711
168974,413358,83221
168978,2414040,271826
168982,5507860,407588
168986,116299,135482
168988,3254876,272264
168994,4711952,346239
168996,5897288,406385
169000,24329,161833
169002,19278,45665
169004,3889450,343018
169006,2170579,161683
169008,4627352,382883
169010,3788392,292625
169012,1500689,85959
169014,4556730,427680
169016,885520,57005
169018,4964550,388907
169020,4411618,337844
169022,5526028,372754
169024,3500528,280913
169028,3335606,363126
169030,4524678,436279
169032,6078822,417004
169034,5662106,394269
169036,5535814,384289
169038,3456414,363007
169042,4513008,380282
169044,1417097,79909
169050,3175888,287594
169052,4982250,344900
169054,5140248,397093
169056,2271771,362092
169058,4958426,385114
169060,395796,33712
169062,3206616,325803
169064,2768766,211086
169066,5212090,424722
169068,5590718,385761
169070,3003758,201752
169072,2393799,174371
169082,3037028,320318
169088,3953186,416688
169090,82356,178222
169092,141830,167858
169094,4185862,364379
169096,1947998,89403
169098,3181898,388410
169100,4147210,359245
169102,1242449,120115
169104,76146,206899
169106,3687316,338387
169110,3589450,259129
169112,904068,37840
169114,5586914,376252
169116,494724,41261
169120,1703068,83944
169124,266428,139692
169126,1685576,129237
169128,1221151,108523
169132,1245489,51549
169134,460845,38013
169142,1233491,254123
169146,991246,320453
169148,1897941,92473
169152,1783792,202885
169154,1282155,52628
169158,1454612,55008
169162,1144811,40854
169164,2062700,330947
169166,5541240,401104
169168,2962984,346650
169170,5594080,430158
169172,6451304,437220
169174,1603847,44303
169176,278793,19349
169178,3170624,377362
169180,4671002,381064
169182,166604,29457
169184,1691452,137528
169186,3350724,307696
169188,6540084,439107
169190,2375589,398541
169192,164503,182937
169194,2290819,429838
169196,1663661,128149
169198,4686862,357424
169200,3996070,289960
169202,4666618,336972
169204,4299300,379019
169206,3525584,334307
169208,2569772,248503
169210,3521306,371459
169212,87566,117479
169214,70829,257831
169216,5328350,432799
169218,5635086,428493
169220,5639354,429191
169222,5446444,436339
169226,3089922,290930
169228,488400,37419
169230,2418988,186592
169232,3202708,306207
169234,108559,68732
169236,1789982,147939
169238,398259,59122
169240,4464270,440361
169242,6125690,429732
169244,5207262,437623
169246,61913,36140
169248,5020372,422972
169250,5076792,362409
169252,887734,32532
169254,82087,24140
169256,4305148,371447
169258,1294712,76097
169260,853060,286
169262,433985,9551
169264,6386352,432883
169266,6257714,425003
169268,5753806,416290
169270,376293,109398
169274,5137222,415032
169276,4400174,356381
169278,2644800,190824
169280,5509852,443113
169282,221633,40249
169284,441889,102032
169288,5430888,438597
169290,871020,17469
169292,98014,83363
169294,6438096,438137
169296,4901756,358962
169298,4655630,423246
169300,4396584,359029
169302,5537228,431093
169304,5900208,410970
169306,1439558,196359
169308,5223500,380058
169310,6051412,380057
169312,5378728,377446
169314,5369246,379008
169316,5708082,399802
169318,5066564,383567
169320,5223514,388624
169322,5596266,390837
169324,5275780,380061
169326,5566936,390991
169328,5675632,392386
169330,5791222,394415
169332,5708154,394063
169334,5661030,396109
169336,5200506,399938
169338,5773474,399810
169340,5630396,399932
169342,5773116,399811
169344,3562370,422559
169346,6007376,422551
169348,5932662,415730
169350,5707274,414743
169352,5841088,415725
169354,6295304,415735
169356,6114206,418992
169358,6297574,429779
169360,6191090,422878
169362,6292012,422500
169364,6039474,421552
169366,6114246,418985
169368,4985772,421556
169370,6264486,425841
169372,5841094,425002
169374,6017922,429788
169376,4973270,429792
169378,6165902,429389
169380,5875654,429797
169382,6184932,428355
169384,6170268,429392
169386,4466872,378446
169388,1133617,52623
169390,5736696,382597
169392,5886250,379371
169394,5538568,410661
169396,1016169,285685
169398,68440,87719
169400,5923962,396263
169402,38990,32945
169404,42707,38751
169406,5997492,417263
169408,33838,67592
169410,2318505,101818
169416,1942113,296557
169420,3953834,287647
169422,2014295,259171
169424,2083141,122959
169426,5259496,408438
169428,2722504,272820
169430,4795692,348611
169432,3000308,244117
169434,3433160,395531
169436,4543804,332491
169438,349761,357106
169440,1485050,68503
169442,963915,14818
169444,860462,41536
169446,59816,99099
169448,288217,140530
169450,881922,44124
169452,1319567,36119
169454,781084,16851
169456,991232,25772
169458,467694,238442
169460,1478325,53080
169462,1134826,25727
169464,139091,112708
169466,1284485,51122
169468,1196197,51021
169470,4978274,393765
169472,6328086,440047
169474,221809,73981
169476,2248739,361475
169478,3520216,397992
169480,3544014,361018
169482,3043252,352205
169484,3180640,244046
169486,64490,163924
169488,6333090,433056
169490,5038372,384581
169492,4341528,414910
169494,3606394,332168
169496,234401,228455
169498,309402,155107
169500,102365,172972
169502,5981110,427409
169504,5749224,399219
169506,6528206,441043
169508,456980,109080
169510,456982,114370
169512,1135522,114372
169514,456981,114371
169516,456978,105231
169518,3088628,293570
169520,805605,50253
169522,323869,83090
169524,322918,83091
169526,326143,66105
169528,326101,83088
169530,4571288,427416
169532,6460636,433583
169534,5699202,398395
169536,5467670,427413
169538,5782140,328327
169540,4767356,319971
169542,4280818,322785
169544,4286086,323688
169546,4604154,355984
169548,5652920,429803
169550,3765378,326553
169552,4454406,327953
169554,4519914,329286
169556,4552112,323552
169558,4660086,337405
169560,4653606,338689
169562,4328992,350762
169564,4552412,399798
169566,4816108,327352
169568,4693878,340785
169570,4766892,342546
169572,5298986,345176
169574,4566712,346473
169576,4851758,348601
169578,4888576,352036
169580,4966020,355335
169582,4512444,359244
169584,5038776,360408
169586,4878890,359459
169588,4872998,366692
169590,5748362,361750
169592,4199110,362988
169594,4188766,422548
169596,5103832,362108
169598,4188950,422550
169600,5325196,376599
169602,5434568,368999
169604,5250938,369665
169606,5269374,357600
169608,5297022,369796
169610,5126220,371347
169612,5066198,374174
169614,5339586,371084
169616,1564369,179105
169618,3741146,295891
169620,4228832,306218
169622,2829108,273128
169624,3864466,281590
169626,3663890,265394
169630,4226162,306199
169632,1562326,37354
169634,4240704,297482
169636,1337086,24440
169642,220301,59060
169644,965457,40748
169646,1567243,40120
169648,1073499,17695
169650,3406050,238255
169652,4145318,400001
169654,3610746,375355
169656,2378507,336000
169662,42632,439263
169664,95861,442752
169666,5160928,393732
169668,5033790,427451
169670,4255304,378018
169672,424958,22817
169678,3616292,360328
169682,5032468,443007
169684,2951888,242409
169686,3062922,255802
169688,3171176,363618
169690,4156152,351097
169692,5226984,405204
169694,5471480,390409
169696,6490800,442491
169698,95396,47291
169700,1080761,173577
169706,4838486,433082
169708,68321,42539
169710,82424,110001
169714,4442604,381009
169720,906788,24948
169726,2084934,90231
169738,897444,28602
169742,3039378,224113
169744,3793632,434661
169748,1777642,86658
169750,5843670,410988
169752,4365518,371463
169754,4623856,345909
169756,1661275,340101
169758,4943322,433356
169760,4291600,410117
169762,4827986,354285
169764,4714782,340676
169766,4661660,403252
169768,231844,4369
169770,4794512,356401
169774,4181270,403114
169776,110852,53163
169778,1762363,246252
169780,1512310,70740
169782,4258440,371504
169784,5538078,393443
169786,3958276,309028
169788,6279726,422960
169790,5929796,416499
169792,2989524,317560
169794,103103,75944
169796,104025,56947
169798,3886006,327231
169800,5788136,416166
169802,4882698,352845
169804,6571110,430128
169806,1753967,240733
169808,4291700,400610
169810,5639178,393949
169812,5598100,434616
169814,5034474,399173
169816,94957,75203
169818,1264961,13544
169820,108346,55505
169822,113075,29801
169824,1442486,38526
169826,425388,71539
169828,1564777,283378
169830,2711634,214134
169832,264079,294161
169834,3210830,227970
169836,3948438,261461
169838,2589640,132518
169840,2039369,224233
169842,2872518,345938
169844,3283664,278475
169846,3636010,334939
169848,1518191,203273
169850,6095090,422715
169852,5774604,408550
169860,129807,172297
169864,5442430,395992
169866,824091,69535
169868,810415,37213
169870,1319731,57979
169872,1234559,41520
169874,1629443,81232
169876,3349356,269043
169880,3113696,405882
169882,63026,105843
169888,5460276,403867
169890,4110400,366499
169892,4897358,445602
169894,492940,26882
169896,3071192,384452
169898,4456270,434336
169900,1212428,314095
169902,4573516,347882
169904,109965,11795
169906,2401256,414399
169908,253594,38145
169910,250256,21576
169912,248752,26797
169914,1950464,66109
169916,1562392,24979
169918,477021,21587
169920,5361394,382474
169922,2514162,149883
169924,2870350,194144
169926,6141048,419037
169928,2229301,141803
169930,2515472,144092
169932,3291632,401840
169936,1941632,171597
169944,2179936,271467
169948,5078204,382591
169954,1950799,140465
169956,5455878,381347
169958,5173032,367147
169960,1186342,101915
169962,4932244,391975
169964,337659,15473
169966,5644740,434724
169968,78343,42211
169970,4705740,423536
169972,109283,126204
169974,4042994,390930
169976,4688658,346758
169978,353899,53962
169980,218976,115161
169982,3717490,305470
169984,2316204,126889
169986,6197094,419522
169988,68314,173631
169990,69502,154718
169992,4158096,334521
169996,4625334,381015
169998,189503,153073
170000,78330,37938
170006,1625140,394385
170008,114427,74124
170010,1538221,56002
170012,3675466,272075
170014,3722248,296082
170016,1201590,442075
170018,78539,254967
170020,1236434,216919
170022,3471440,318832
170024,6333052,430826
170026,6247936,436334
170028,6135036,387886
170030,4083052,402423
170036,2806390,410694
170040,4623902,400014
170042,5347932,387700
170046,6616074,444513
170048,2435076,150747
170050,3384180,323788
170052,3635788,419747
170054,25054,360808
170056,56373,73478
170058,55740,103706
170060,55746,273848
170062,91262,241302
170064,2523934,291577
170066,337479,243764
170068,3283804,255635
170070,4114744,300490
170105,5822160,439695
170107,29578,94065
170109,78576,366561
170111,3775176,371899
170113,59927,47616
170115,2180549,167618
170117,1255891,99343
170119,4215858,351863
170121,53247,126919
170123,76852,2459
170125,4831682,347413
170127,203082,31501
170129,96118,34311
170131,43913,35793
170145,65616,99802
170153,3203620,401546
170155,5376196,424634
170157,6174392,443053
170159,489663,447511
170161,75845,48852
170163,220652,66159
170165,93615,240491
170167,53977,179188
170183,5580536,388202
170191,157262,7290
170193,162212,15043
170195,318763,18051
170197,4197642,405473
170199,5456104,437031
170201,6664120,446048
170203,374286,27076
170205,233657,20004
170207,5133392,405670
170209,6237208,441168
170211,108169,41128
170213,339881,211798
170215,1822308,58692
170217,91817,13841
170227,90914,6105
170229,3458550,255552
170231,2226423,133485
170233,261703,74121
170235,4924942,392207
170237,386504,9830
170239,81760,85548
170241,4629266,355277
170245,4073166,356200
170247,4593196,408219
170251,145400,1848
170253,5795086,412302
170255,3437372,270822
170257,20321,128284
170259,6057856,421962
170261,5638094,392790
170263,6562866,440767
170265,92615,27551
170267,82611,81472
170269,83096,33310
170271,179861,15090
170273,106156,25610
170277,217579,30999
170279,116033,19002
170281,364376,27296
170283,204686,7837
170285,301454,19766
170287,844894,15212
170289,410650,9711
170291,462482,1596
170293,457993,20760
170295,111293,20860
170297,803093,14611
170299,485161,23134
170301,367623,11155
170303,89470,15982
170305,418131,18500
170307,85733,79678
170311,4072326,371741
170315,3955808,409366
170317,2936884,413778
170319,313300,25379
170321,207973,226524
170323,1687889,77785
170325,64336,370741
170327,33597,236539
170329,361450,377196
170331,3971162,298920
170333,76193,364834
170335,365677,22450
170337,43444,342011
170339,1802183,112293
170341,2063618,269572
170343,262225,391438
170345,961210,227627
170347,97113,77451
170349,3265262,253332
170351,1140871,133684
170353,2091295,173499
170355,1619856,185789
170357,6648926,444705
170359,6375308,430156
170361,5287168,408435
170363,4805816,416569
170365,85253,28264
170367,1890472,84167
170369,339736,444193
170371,96149,32148
170373,5143744,413687
170375,4230010,331485
170377,2102508,343887
170379,3728746,356294
170381,5777418,415255
170383,832865,121539
170385,5376052,403163
170389,1421376,56263
170391,896815,39278
170393,5023260,396810
170395,36621,48133
170397,95098,106348
170399,493405,417644
170401,1412528,353569
170403,2568862,353070
170405,3722062,286538
170407,5657028,398929
170409,45919,40577
170411,6649108,444706
170413,50261,43009
170423,4662420,352501
170425,6095616,431937
170427,73911,128891
170429,407047,128892
170431,2614816,220443
170433,85672,26452
170437,166709,70816
170439,367628,243664
170441,1922551,104858
170443,2327888,220890
170445,3453052,345003
170447,4144332,428687
170449,277794,215562
170451,815744,201198
170453,6667360,447758
170455,1965162,256969
170459,5235880,396643
170461,4250566,380075
170463,4074084,336956
170465,2976152,409820
170467,1043532,109861
170469,328420,52655
170471,56804,256921
170473,1720073,57088
170475,22883,52280
170477,2449638,448290
170479,2101,71266
170481,4842646,401743
170483,108489,185476
170485,4271820,329135
170487,93603,29971
170491,8550,286437
170493,4325400,389292
170495,2204282,210288
170497,1562910,84562
170499,75294,42242
170501,3182620,403390
170503,4696310,406204
170505,1528710,54548
170507,1615916,73541
170509,5883632,418718
170511,4069316,362617
170513,372884,14681
170515,795376,17028
170517,1472059,25833
170519,3447830,227964
170521,3211400,326198
170523,2379082,168022
170525,1106447,20033
170527,1085496,27215
170529,2996228,337412
170531,3083006,232078
170533,1233198,38913
170535,2181867,157123
170537,5460530,397415
170539,360377,239395
170541,814005,54911
170543,281094,64403
170545,2741624,133964
170549,90217,27969
170551,188503,74336
170553,4652532,413658
170555,5121816,420648
170557,2392451,342684
170559,65501,4882
170561,80743,60415
170563,3612984,334299
170565,4653486,359413
170567,3558642,295049
170571,406501,152611
170573,574,20105
170575,3234196,264760
170579,4480568,343809
170581,4881276,353725
170589,4835894,364060
170591,266437,64266
170593,113141,149474
170595,1896788,78363
170597,219251,129229
170599,1279976,73294
170601,357111,21778
170605,6302160,429450
170609,339707,49890
170611,207639,38577
170613,882795,341445
170615,55844,43685
170617,352622,66085
170619,1040002,77564
170621,111817,104376
170623,415678,56372
170625,4066836,363056
170627,2398241,137116
170629,5155780,376134
170631,4196832,410348
170633,5136128,360612
170635,234588,32536
170637,4977530,429662
170639,81648,66628
170641,49917,54970
170643,5516464,446076
170645,1730768,289222
170647,67409,3427
170649,165901,125313
170653,1252383,121688
170655,1037229,52400
170657,1329396,135561
170659,91572,6107
170661,5153860,440777
170665,3501590,305642
170667,103816,317965
170669,5937962,410205
170671,6210808,422566
170673,5894778,413927
170675,64074,26509
170681,37680,219924
170683,3144226,327909
170685,4982252,430419
170687,358551,310814
170689,79400,22984
170691,3692652,331392
170693,1545985,63077
170697,4481414,400928
170699,5767182,399615
170701,2514298,173796
170703,2547210,213927
170705,185906,331214
170707,327890,65310
170709,6315800,408647
170711,4125222,364830
170715,431091,235708
170721,249011,375298
170725,195846,448767
170727,3021686,415647
170729,6736782,449674
170731,5357556,394645
170733,4981966,368006
170735,92137,37520
170739,119769,186292
170741,6601954,449863
170743,104774,32635
170745,1837492,450980
170747,2589132,172705
170749,52394,43144
170751,4581576,390051
170753,68271,40983
170755,5458566,425716
170757,399803,31809
170763,1236373,128169
170765,1447493,74312
170767,267721,142478
170773,783234,14606
170775,3344694,283591
170777,216434,72215
170779,2852500,445727
170781,6113488,424998
170783,2184233,342472
170785,3228088,322487
170787,5001718,417678
170789,6003368,417830
170795,5980798,436340
170797,1606207,37037
170799,5334704,284457
170801,1726749,135598
170803,5271906,381449
170805,4778500,412120
170807,5242684,428356
170809,6673840,440642
170811,5323642,392882
170813,1469304,339846
170815,3462710,418437
170817,2334871,373569
170819,374170,434510
170821,59874,4182
170823,857186,32465
170825,5653084,398390
170827,2345759,282035
170829,327227,9690
170833,130142,9810
170835,4961380,404584
170837,200809,36968
170839,7047,172445
170843,122734,180093
170845,3011816,348375
170847,117865,153272
170849,251744,34057
170851,76416,37049
170853,5834036,415665
170863,4838534,401484
170865,772155,333106
170869,268327,157641
170871,4621630,403509
170873,1382454,57091
170875,4630562,337339
170877,5078354,382509
170879,8775,135275
170881,5168832,440249
170885,5826432,426265
170887,5194226,409550
170889,5918090,400114
170891,1641638,44249
170893,3198000,421443
170895,4494706,392124
170897,5893332,419700
170899,1515208,256476
170901,2957760,333354
170903,1984279,141102
170905,60271,92180
170907,3762912,385805
170909,5632118,398649
170911,326115,157676
170913,4814760,390582
170915,4108134,370722
170917,5039088,392818
170919,5207320,407757
170921,80719,41663
170923,27914,61541
170925,4509840,386172
170927,4185566,381032
170929,1291125,41416
170931,86874,39371
170933,71486,25606
170935,76207,54313
170937,3155328,397442
170939,2091256,268531
170941,3685624,346034
170943,5816374,426230
170945,4695012,418078
170947,4899370,424488
170949,4411596,413998
170951,4590092,347627
170955,4250438,394770
170957,3606752,260514
170959,3721954,359784
170961,5776208,400136
170965,1277733,70177
170967,6086080,431071
170969,5925968,413648
170971,2511608,157837
170973,3344680,348893
170975,1087873,45891
170977,1054116,13774
170979,3459906,324572
170981,63016,266697
170983,475612,85424
170985,5781798,445993
170987,5607782,432364
170989,3177332,242441
170991,979435,137746
170993,425253,15314
170995,1463,53759
170997,1830802,90532
170999,1254975,85790
171001,834581,31051
171003,4648586,378221
171005,5687968,435737
171007,4572792,382614
171009,41649,185180
171011,5491994,420714
171013,4769824,378108
171015,135024,1631
171017,117296,64584
171021,2137684,155661
171023,5655222,425751
171025,221543,66144
171027,2236358,361617
171031,3699354,411013
171033,2499534,384437
171035,327745,453062
171037,4743564,428950
171041,161634,18334
171043,4313608,375898
171045,206093,24177
171047,4015630,315467
171049,4218696,405775
171051,176326,23476
171057,103128,56385
171059,4432980,345906
171061,6282314,440508
171063,2557964,152100
171065,1337446,258116
171067,810644,278901
171069,138050,45031
171073,73594,48855
171075,87148,11181
171083,5820148,408374
171087,1020955,15953
171089,90333,7234
171091,5505722,450768
171093,89108,13651
171095,77613,111469
171107,140859,41289
171109,6574272,443319
171111,5808778,435707
171113,5686132,424600
171115,4100,53397
171117,6399400,442640
171121,299045,57248
171127,6131636,418969
171129,3467914,399217
171131,5159024,436769
171133,99271,30655
171137,3103564,256283
171139,2374308,167330
171141,5016946,412202
171143,972374,70665
171149,306714,104391
171151,940502,48780
